Epoch,LR,Train_Loss,Train_Seg_Loss,Train_Heatmap_Loss,Train_Seg_IoU,Train_Seg_Precision,Train_Seg_Recall,Train_Seg_F1,Train_Heatmap_IoU,Train_Heatmap_Precision,Train_Heatmap_Recall,Train_Heatmap_F1,Val_Loss,Val_Seg_Loss,Val_Heatmap_Loss,Val_Seg_IoU,Val_Seg_Precision,Val_Seg_Recall,Val_Seg_F1,Val_Heatmap_IoU,Val_Heatmap_Precision,Val_Heatmap_Recall,Val_Heatmap_F1,Val_ARCADE_Polygon_Instance_F1
13,0.00100000,0.671308,0.671308,0.000000,0.230518,0.285775,0.614496,0.348105,,,,,0.620777,0.620777,0.000000,0.254398,0.286402,0.763064,0.385054,,,,,0.158138
14,0.00100000,0.655231,0.655231,0.000000,0.245135,0.301112,0.621290,0.365461,,,,,0.603807,0.603807,0.000000,0.270822,0.305728,0.761765,0.405366,,,,,0.187940
15,0.00100000,0.664530,0.664530,0.000000,0.238849,0.297774,0.600208,0.357885,,,,,0.618304,0.618304,0.000000,0.279696,0.356949,0.636175,0.412551,,,,,0.195992
16,0.00100000,0.668096,0.668096,0.000000,0.234639,0.289675,0.606043,0.352235,,,,,0.587563,0.587563,0.000000,0.293482,0.342754,0.717930,0.433915,,,,,0.184450
17,0.00100000,0.650631,0.650631,0.000000,0.251576,0.315303,0.618414,0.373757,,,,,0.605641,0.605641,0.000000,0.264977,0.291403,0.789707,0.398164,,,,,0.156661
18,0.00100000,0.632593,0.632593,0.000000,0.268761,0.329712,0.626611,0.393474,,,,,0.600759,0.600759,0.000000,0.308231,0.404726,0.602521,0.446786,,,,,0.231474
19,0.00100000,0.642622,0.642622,0.000000,0.261585,0.327689,0.607092,0.384747,,,,,0.629912,0.629912,0.000000,0.291064,0.391471,0.547724,0.416401,,,,,0.235568
20,0.00100000,0.650009,0.650009,0.000000,0.257382,0.323954,0.590653,0.377891,,,,,0.616814,0.616814,0.000000,0.254707,0.282044,0.771910,0.387824,,,,,0.131434
21,0.00100000,0.629979,0.629979,0.000000,0.272026,0.337751,0.627141,0.397296,,,,,0.560441,0.560441,0.000000,0.338867,0.415104,0.678209,0.477807,,,,,0.283574
22,0.00100000,0.628281,0.628281,0.000000,0.275151,0.338435,0.627990,0.399087,,,,,0.595386,0.595386,0.000000,0.296234,0.349546,0.680827,0.430581,,,,,0.198025
23,0.00100000,0.635152,0.635152,0.000000,0.266720,0.330964,0.623570,0.391702,,,,,0.632421,0.632421,0.000000,0.245344,0.276799,0.725457,0.374803,,,,,0.168459
24,0.00100000,0.624890,0.624890,0.000000,0.280921,0.354060,0.607667,0.405988,,,,,0.580068,0.580068,0.000000,0.288182,0.319525,0.789527,0.428564,,,,,0.187315
25,0.00100000,0.623418,0.623418,0.000000,0.276320,0.339176,0.631922,0.403144,,,,,0.590592,0.590592,0.000000,0.285959,0.319488,0.759831,0.419881,,,,,0.202707
26,0.00100000,0.617255,0.617255,0.000000,0.285300,0.352042,0.626086,0.412747,,,,,0.571692,0.571692,0.000000,0.306280,0.348843,0.758634,0.445187,,,,,0.209929
27,0.00100000,0.611563,0.611563,0.000000,0.288996,0.359930,0.638966,0.418740,,,,,0.555935,0.555935,0.000000,0.342109,0.420223,0.686377,0.484399,,,,,0.249883
28,0.00100000,0.601508,0.601508,0.000000,0.300113,0.367444,0.640873,0.430045,,,,,0.547046,0.547046,0.000000,0.350861,0.441390,0.684302,0.496356,,,,,0.275800
29,0.00100000,0.602562,0.602562,0.000000,0.301632,0.376357,0.629368,0.430653,,,,,0.543638,0.543638,0.000000,0.340161,0.399755,0.732992,0.486763,,,,,0.257154
30,0.00100000,0.603624,0.603624,0.000000,0.300288,0.377628,0.629512,0.431093,,,,,0.571766,0.571766,0.000000,0.299086,0.332493,0.784258,0.438999,,,,,0.188488
31,0.00100000,0.598398,0.598398,0.000000,0.303981,0.375426,0.643422,0.434807,,,,,0.559200,0.559200,0.000000,0.306233,0.331085,0.816245,0.446694,,,,,0.197407
32,0.00100000,0.609719,0.609719,0.000000,0.289396,0.355136,0.648727,0.418731,,,,,0.569716,0.569716,0.000000,0.360318,0.516129,0.568340,0.501252,,,,,0.299216
33,0.00100000,0.597048,0.597048,0.000000,0.308464,0.387525,0.630523,0.439007,,,,,0.570118,0.570118,0.000000,0.306001,0.352457,0.747217,0.449386,,,,,0.209978
34,0.00100000,0.595932,0.595932,0.000000,0.304687,0.373537,0.642366,0.435995,,,,,0.543288,0.543288,0.000000,0.338369,0.392564,0.749009,0.483622,,,,,0.246500
35,0.00100000,0.599631,0.599631,0.000000,0.303820,0.377273,0.642790,0.433832,,,,,0.587789,0.587789,0.000000,0.321237,0.406102,0.617401,0.454508,,,,,0.256973
36,0.00100000,0.597660,0.597660,0.000000,0.306911,0.376769,0.640998,0.435477,,,,,0.559133,0.559133,0.000000,0.318970,0.364705,0.749069,0.461977,,,,,0.247273
37,0.00100000,0.593344,0.593344,0.000000,0.304677,0.372418,0.658391,0.437298,,,,,0.555343,0.555343,0.000000,0.323959,0.376007,0.747486,0.468946,,,,,0.238465
38,0.00100000,0.596606,0.596606,0.000000,0.305991,0.374788,0.645219,0.435166,,,,,0.525151,0.525151,0.000000,0.354636,0.404044,0.766708,0.500176,,,,,0.261173
39,0.00100000,0.581364,0.581364,0.000000,0.320096,0.390734,0.659189,0.452029,,,,,0.580926,0.580926,0.000000,0.285781,0.313561,0.798424,0.425343,,,,,0.203215
40,0.00100000,0.609412,0.609412,0.000000,0.289937,0.352551,0.649695,0.418206,,,,,0.565584,0.565584,0.000000,0.326555,0.395010,0.687611,0.469661,,,,,0.261067
41,0.00100000,0.591709,0.591709,0.000000,0.310595,0.378974,0.649013,0.441453,,,,,0.517301,0.517301,0.000000,0.375774,0.454691,0.732848,0.523471,,,,,0.289465
42,0.00100000,0.580074,0.580074,0.000000,0.323565,0.396224,0.657462,0.456903,,,,,0.510876,0.510876,0.000000,0.381103,0.448660,0.740918,0.525739,,,,,0.298673
43,0.00100000,0.578614,0.578614,0.000000,0.322653,0.396374,0.657206,0.456218,,,,,0.539196,0.539196,0.000000,0.351770,0.418040,0.714466,0.493903,,,,,0.285422
44,0.00100000,0.571423,0.571423,0.000000,0.327833,0.395556,0.672353,0.461634,,,,,0.539373,0.539373,0.000000,0.380360,0.499915,0.628301,0.520960,,,,,0.318733
45,0.00100000,0.589296,0.589296,0.000000,0.314217,0.388232,0.648645,0.445214,,,,,0.551041,0.551041,0.000000,0.318687,0.355369,0.788292,0.462372,,,,,0.234017
46,0.00100000,0.572010,0.572010,0.000000,0.329108,0.403964,0.663421,0.464054,,,,,0.543011,0.543011,0.000000,0.351149,0.429815,0.700797,0.497757,,,,,0.290158
47,0.00100000,0.587964,0.587964,0.000000,0.316646,0.390273,0.637756,0.446970,,,,,0.529874,0.529874,0.000000,0.366621,0.442359,0.708340,0.510251,,,,,0.298558
48,0.00100000,0.575264,0.575264,0.000000,0.325275,0.395011,0.660923,0.458532,,,,,0.524922,0.524922,0.000000,0.358941,0.417329,0.762398,0.504907,,,,,0.277633
49,0.00020000,0.552562,0.552562,0.000000,0.347116,0.419918,0.681954,0.483742,,,,,0.503341,0.503341,0.000000,0.385271,0.451210,0.763443,0.531718,,,,,0.298279
50,0.00020000,0.538596,0.538596,0.000000,0.363117,0.442390,0.686333,0.501498,,,,,0.486848,0.486848,0.000000,0.409395,0.489679,0.753293,0.556011,,,,,0.325037
51,0.00020000,0.537871,0.537871,0.000000,0.369464,0.456857,0.671089,0.506286,,,,,0.490394,0.490394,0.000000,0.415980,0.512260,0.720508,0.561653,,,,,0.326829
52,0.00020000,0.534721,0.534721,0.000000,0.368100,0.447668,0.694572,0.506358,,,,,0.495418,0.495418,0.000000,0.398293,0.471614,0.753899,0.544013,,,,,0.307580
53,0.00020000,0.531920,0.531920,0.000000,0.372686,0.457035,0.688999,0.510539,,,,,0.483296,0.483296,0.000000,0.415757,0.501588,0.747716,0.563653,,,,,0.326836
54,0.00020000,0.531258,0.531258,0.000000,0.377361,0.466573,0.678240,0.515784,,,,,0.484946,0.484946,0.000000,0.415051,0.501151,0.743197,0.562288,,,,,0.341326
55,0.00020000,0.531324,0.531324,0.000000,0.374191,0.455608,0.687736,0.510655,,,,,0.487800,0.487800,0.000000,0.412088,0.495386,0.739477,0.558271,,,,,0.325035
56,0.00020000,0.521061,0.521061,0.000000,0.385496,0.470666,0.698424,0.523676,,,,,0.485904,0.485904,0.000000,0.416209,0.500769,0.734053,0.561211,,,,,0.331885
57,0.00020000,0.525234,0.525234,0.000000,0.378873,0.459722,0.696209,0.516808,,,,,0.485467,0.485467,0.000000,0.404377,0.470144,0.774894,0.551417,,,,,0.315311
58,0.00020000,0.516663,0.516663,0.000000,0.386762,0.470388,0.703956,0.526821,,,,,0.496619,0.496619,0.000000,0.396854,0.467936,0.749903,0.542747,,,,,0.320226
59,0.00020000,0.518265,0.518265,0.000000,0.386134,0.468749,0.699610,0.525421,,,,,0.486808,0.486808,0.000000,0.407853,0.482000,0.754415,0.554293,,,,,0.315259
60,0.00004000,0.521244,0.521244,0.000000,0.384023,0.465560,0.694050,0.522433,,,,,0.485798,0.485798,0.000000,0.407162,0.477484,0.760905,0.553459,,,,,0.315912
61,0.00004000,0.521572,0.521572,0.000000,0.380517,0.457546,0.702238,0.519189,,,,,0.480368,0.480368,0.000000,0.416999,0.493655,0.755174,0.562887,,,,,0.327598
62,0.00004000,0.508869,0.508869,0.000000,0.394808,0.477610,0.711498,0.536109,,,,,0.481242,0.481242,0.000000,0.416467,0.493223,0.754702,0.562113,,,,,0.330193
63,0.00004000,0.511600,0.511600,0.000000,0.393163,0.471913,0.706423,0.531008,,,,,0.479386,0.479386,0.000000,0.418597,0.495299,0.755146,0.564223,,,,,0.331688
64,0.00004000,0.511268,0.511268,0.000000,0.395089,0.481677,0.702536,0.534707,,,,,0.479888,0.479888,0.000000,0.419782,0.500835,0.747854,0.565980,,,,,0.323175
65,0.00004000,0.510287,0.510287,0.000000,0.392481,0.473087,0.712170,0.531957,,,,,0.479737,0.479737,0.000000,0.417235,0.493659,0.755495,0.563681,,,,,0.333716
66,0.00004000,0.515497,0.515497,0.000000,0.388668,0.471529,0.707445,0.528213,,,,,0.477119,0.477119,0.000000,0.420616,0.497729,0.755816,0.567104,,,,,0.334601
67,0.00004000,0.505561,0.505561,0.000000,0.398049,0.479192,0.717058,0.539159,,,,,0.478143,0.478143,0.000000,0.418262,0.493595,0.758457,0.565020,,,,,0.333338
68,0.00004000,0.513341,0.513341,0.000000,0.389363,0.470659,0.707485,0.529747,,,,,0.478449,0.478449,0.000000,0.418127,0.494867,0.757774,0.565083,,,,,0.326240
69,0.00004000,0.509935,0.509935,0.000000,0.395835,0.476807,0.706188,0.534476,,,,,0.478950,0.478950,0.000000,0.418405,0.494124,0.753860,0.564112,,,,,0.334016
70,0.00004000,0.508104,0.508104,0.000000,0.397491,0.479457,0.711876,0.537558,,,,,0.484203,0.484203,0.000000,0.415074,0.494766,0.742758,0.560415,,,,,0.330672
71,0.00004000,0.512105,0.512105,0.000000,0.394376,0.476736,0.701068,0.531951,,,,,0.480739,0.480739,0.000000,0.413040,0.484156,0.765543,0.559535,,,,,0.324139
72,0.00004000,0.516202,0.516202,0.000000,0.390766,0.476138,0.697823,0.528406,,,,,0.479729,0.479729,0.000000,0.417108,0.493674,0.754387,0.562693,,,,,0.329300
73,0.00000800,0.510160,0.510160,0.000000,0.397328,0.483363,0.706199,0.536088,,,,,0.477191,0.477191,0.000000,0.420679,0.497582,0.753769,0.566458,,,,,0.332874
74,0.00000800,0.509690,0.509690,0.000000,0.396263,0.481529,0.702022,0.535863,,,,,0.477458,0.477458,0.000000,0.420282,0.499744,0.754136,0.566696,,,,,0.325967
75,0.00000800,0.503283,0.503283,0.000000,0.401604,0.483760,0.712069,0.540731,,,,,0.476134,0.476134,0.000000,0.421405,0.500071,0.756120,0.567710,,,,,0.329602
76,0.00000800,0.506241,0.506241,0.000000,0.401312,0.487158,0.707780,0.541098,,,,,0.474856,0.474856,0.000000,0.422332,0.500918,0.758919,0.568853,,,,,0.326973
77,0.00000800,0.505856,0.505856,0.000000,0.398623,0.478160,0.709552,0.537400,,,,,0.476324,0.476324,0.000000,0.418608,0.492456,0.766020,0.565024,,,,,0.329216
78,0.00000800,0.501488,0.501488,0.000000,0.403265,0.487441,0.713548,0.543136,,,,,0.475112,0.475112,0.000000,0.422488,0.500773,0.759478,0.568742,,,,,0.330295
79,0.00000800,0.506898,0.506898,0.000000,0.400213,0.486040,0.707570,0.539361,,,,,0.477618,0.477618,0.000000,0.424831,0.509604,0.740211,0.570157,,,,,0.345023
80,0.00000800,0.504423,0.504423,0.000000,0.400638,0.481781,0.711870,0.539609,,,,,0.476269,0.476269,0.000000,0.418987,0.494433,0.763744,0.565667,,,,,0.322389
81,0.00000800,0.505390,0.505390,0.000000,0.401313,0.488988,0.708829,0.540952,,,,,0.478551,0.478551,0.000000,0.425339,0.512393,0.735311,0.570313,,,,,0.344970
82,0.00000800,0.500862,0.500862,0.000000,0.406985,0.494554,0.709511,0.546324,,,,,0.477466,0.477466,0.000000,0.422000,0.503015,0.749083,0.567665,,,,,0.339913
83,0.00000160,0.503315,0.503315,0.000000,0.404441,0.489881,0.705321,0.543181,,,,,0.478321,0.478321,0.000000,0.420188,0.499816,0.750550,0.566091,,,,,0.340990
84,0.00000160,0.500783,0.500783,0.000000,0.406262,0.490974,0.706435,0.545503,,,,,0.477314,0.477314,0.000000,0.422515,0.503149,0.747979,0.568104,,,,,0.342631
85,0.00000160,0.502238,0.502238,0.000000,0.403727,0.487977,0.706834,0.543449,,,,,0.477749,0.477749,0.000000,0.423273,0.505522,0.743835,0.568792,,,,,0.339941
86,0.00000160,0.513846,0.513846,0.000000,0.393600,0.475390,0.696361,0.531462,,,,,0.477663,0.477663,0.000000,0.419939,0.496397,0.754857,0.565625,,,,,0.330702
87,0.00000160,0.501202,0.501202,0.000000,0.404501,0.491697,0.709280,0.545539,,,,,0.479797,0.479797,0.000000,0.420283,0.501085,0.744872,0.565477,,,,,0.334073
88,0.00000160,0.501594,0.501594,0.000000,0.406730,0.493954,0.708091,0.545719,,,,,0.478742,0.478742,0.000000,0.421355,0.501358,0.745520,0.566511,,,,,0.345369
89,0.00000032,0.504518,0.504518,0.000000,0.402154,0.491635,0.705350,0.541908,,,,,0.476071,0.476071,0.000000,0.420004,0.495263,0.762536,0.566203,,,,,0.325711
90,0.00000032,0.505370,0.505370,0.000000,0.401558,0.487878,0.703539,0.540409,,,,,0.479166,0.479166,0.000000,0.417890,0.493547,0.757175,0.563547,,,,,0.330962
91,0.00000032,0.502676,0.502676,0.000000,0.405850,0.494364,0.706736,0.544464,,,,,0.477676,0.477676,0.000000,0.418317,0.491501,0.759885,0.564011,,,,,0.322144
92,0.00000032,0.506711,0.506711,0.000000,0.399925,0.482714,0.703527,0.538069,,,,,0.478288,0.478288,0.000000,0.420965,0.500339,0.749136,0.566592,,,,,0.332961
93,0.00000032,0.503676,0.503676,0.000000,0.403746,0.489574,0.704034,0.543168,,,,,0.478021,0.478021,0.000000,0.421976,0.503470,0.746539,0.567431,,,,,0.334045
94,0.00000032,0.501165,0.501165,0.000000,0.407706,0.493611,0.711043,0.547140,,,,,0.479003,0.479003,0.000000,0.420765,0.499947,0.746629,0.565778,,,,,0.336612
95,0.00000006,0.506835,0.506835,0.000000,0.399835,0.489354,0.704162,0.539501,,,,,0.478352,0.478352,0.000000,0.420419,0.498687,0.750100,0.565764,,,,,0.337390
96,0.00000006,0.501992,0.501992,0.000000,0.404876,0.497272,0.705767,0.545318,,,,,0.477637,0.477637,0.000000,0.421753,0.500653,0.748987,0.567152,,,,,0.333891
97,0.00000006,0.505064,0.505064,0.000000,0.402615,0.489692,0.705660,0.542701,,,,,0.480147,0.480147,0.000000,0.419719,0.500224,0.745311,0.565095,,,,,0.329016
98,0.00000006,0.506742,0.506742,0.000000,0.401095,0.485373,0.703416,0.539655,,,,,0.477841,0.477841,0.000000,0.420192,0.498792,0.753109,0.566113,,,,,0.329596
99,0.00000006,0.509335,0.509335,0.000000,0.397101,0.480809,0.704707,0.536164,,,,,0.478721,0.478721,0.000000,0.420696,0.501704,0.748063,0.566143,,,,,0.338592
100,0.00000006,0.507461,0.507461,0.000000,0.400222,0.484763,0.699552,0.538606,,,,,0.478844,0.478844,0.000000,0.424841,0.511077,0.734974,0.569832,,,,,0.338133
101,0.00000001,0.515500,0.515500,0.000000,0.395362,0.484975,0.689872,0.533247,,,,,0.479558,0.479558,0.000000,0.424535,0.511934,0.733142,0.569463,,,,,0.340364
102,0.00000001,0.507968,0.507968,0.000000,0.400112,0.485052,0.700096,0.538842,,,,,0.475547,0.475547,0.000000,0.420737,0.494524,0.763223,0.566485,,,,,0.331611
103,0.00000001,0.510427,0.510427,0.000000,0.398670,0.484468,0.697757,0.536279,,,,,0.479757,0.479757,0.000000,0.420812,0.501387,0.743658,0.565722,,,,,0.335524
104,0.00000001,0.507111,0.507111,0.000000,0.400885,0.487588,0.700403,0.540150,,,,,0.477925,0.477925,0.000000,0.422196,0.501958,0.748692,0.567262,,,,,0.338022
105,0.00000001,0.505266,0.505266,0.000000,0.400423,0.487501,0.706808,0.540208,,,,,0.478148,0.478148,0.000000,0.422087,0.504682,0.746779,0.567466,,,,,0.337763
106,0.00000001,0.501637,0.501637,0.000000,0.404135,0.492588,0.711140,0.544546,,,,,0.479823,0.479823,0.000000,0.421501,0.503737,0.741283,0.566454,,,,,0.336384
107,0.00000000,0.506545,0.506545,0.000000,0.399606,0.486579,0.703829,0.539127,,,,,0.478555,0.478555,0.000000,0.424231,0.509048,0.738195,0.569134,,,,,0.344908
108,0.00000000,0.500660,0.500660,0.000000,0.407955,0.492873,0.714065,0.547261,,,,,0.477695,0.477695,0.000000,0.422262,0.502314,0.747690,0.567520,,,,,0.343020
109,0.00000000,0.507611,0.507611,0.000000,0.399704,0.486309,0.700332,0.538274,,,,,0.477320,0.477320,0.000000,0.420343,0.496347,0.754498,0.565743,,,,,0.333692
110,0.00000000,0.501741,0.501741,0.000000,0.405721,0.493304,0.707090,0.545240,,,,,0.477052,0.477052,0.000000,0.423051,0.503267,0.747621,0.568598,,,,,0.336111
111,0.00000000,0.504576,0.504576,0.000000,0.402943,0.489148,0.707878,0.542454,,,,,0.479933,0.479933,0.000000,0.421750,0.504160,0.740217,0.566632,,,,,0.338841
112,0.00000000,0.507081,0.507081,0.000000,0.401784,0.491871,0.698713,0.540671,,,,,0.479670,0.479670,0.000000,0.419528,0.498101,0.748122,0.564778,,,,,0.329137
113,0.00000000,0.509257,0.509257,0.000000,0.397144,0.485206,0.700856,0.536986,,,,,0.478746,0.478746,0.000000,0.420158,0.499371,0.749563,0.565877,,,,,0.333079
114,0.00000000,0.503031,0.503031,0.000000,0.404834,0.493601,0.707344,0.545075,,,,,0.476285,0.476285,0.000000,0.422178,0.499397,0.756584,0.567535,,,,,0.333991
115,0.00000000,0.506494,0.506494,0.000000,0.402110,0.492283,0.698364,0.540833,,,,,0.478571,0.478571,0.000000,0.422708,0.504779,0.742841,0.567970,,,,,0.340213
116,0.00000000,0.504756,0.504756,0.000000,0.400966,0.488405,0.707360,0.542121,,,,,0.478491,0.478491,0.000000,0.422718,0.505065,0.743075,0.568050,,,,,0.328106
117,0.00000000,0.511217,0.511217,0.000000,0.397057,0.485760,0.698993,0.535516,,,,,0.477251,0.477251,0.000000,0.418119,0.491130,0.764343,0.564222,,,,,0.331325
118,0.00000000,0.505787,0.505787,0.000000,0.399062,0.484538,0.706595,0.539082,,,,,0.478568,0.478568,0.000000,0.420458,0.499229,0.750143,0.565744,,,,,0.336206
